Reg_Code,Reg_Name,Dis_Code,Dis_Name,Ward_Code,Ward_Name,Division,PCode,total_both,total_male,total_fema,rural_both,rural_male,urban_both,urban_male,urban_fema,rural_fema,area_km2,status,ward_type,Pop_Den
13,Singida,04,Singida Urban,051,Umyambwa,,1304051,9710,4870,4840,9710,4870,0,0,0,4840,73.763118,1,Rural,132
13,Singida,04,Singida Urban,061,Mungu maji,,1304061,4320,2276,2044,4320,2276,0,0,0,2044,25.203931,1,Rural,171
13,Singida,04,Singida Urban,071,Unyamikumbi,,1304071,12616,6201,6415,12616,6201,0,0,0,6415,106.849306,1,Rural,118
13,Singida,04,Singida Urban,081,Mtamaa,,1304081,6981,3417,3564,6981,3417,0,0,0,3564,86.432383,1,Rural,81
13,Singida,04,Singida Urban,092,Kindai,,1304092,12658,6050,6608,0,0,12658,6050,6608,0,7.424402,2,Urban,1705
13,Singida,04,Singida Urban,102,Ipembe,,1304102,1858,914,944,0,0,1858,914,944,0,0.450676,2,Urban,4123
13,Singida,04,Singida Urban,112,Utemini,,1304112,11269,5556,5713,0,0,11269,5556,5713,0,7.703850,2,Urban,1463
13,Singida,04,Singida Urban,121,Mwankoko,,1304121,10548,5293,5255,10548,5293,0,0,0,5255,135.728410,1,Rural,78
13,Singida,04,Singida Urban,131,Mandewa,,1304131,17932,8833,9099,6791,3476,11141,5357,5784,3315,67.444507,3,Mixed,266
13,Singida,04,Singida Urban,142,Minga,,1304142,13336,6351,6985,0,0,13336,6351,6985,0,5.193053,2,Urban,2568
13,Singida,04,Singida Urban,152,Misuna,,1304152,13061,6186,6875,0,0,13061,6186,6875,0,9.984438,2,Urban,1308
13,Singida,04,Singida Urban,161,Uhamaka,,1304161,6229,3148,3081,6229,3148,0,0,0,3081,75.565075,1,Rural,82
13,Singida,05,Ikungi,013,Puma,,1305013,9945,4795,5150,6771,3393,3174,1402,1772,3378,65.989796,3,Mixed,151
13,Singida,05,Ikungi,021,Kituntu,,1305021,8444,4219,4225,8444,4219,0,0,0,4225,104.500129,1,Rural,81
13,Singida,05,Ikungi,033,Mungaa,,1305033,18276,8903,9373,13881,6919,4395,1984,2411,6962,159.497335,3,Mixed,115
13,Singida,05,Ikungi,041,Siuyu,,1305041,7952,3987,3965,7952,3987,0,0,0,3965,79.910522,1,Rural,100
13,Singida,05,Ikungi,051,Kikio,,1305051,7887,3937,3950,7887,3937,0,0,0,3950,234.131255,1,Rural,34
13,Singida,05,Ikungi,061,Lighwa,,1305061,7245,3575,3670,7245,3575,0,0,0,3670,111.586443,1,Rural,65
13,Singida,05,Ikungi,071,Misughaa,,1305071,6679,3376,3303,6679,3376,0,0,0,3303,190.548509,1,Rural,35
13,Singida,05,Ikungi,081,Ntuntu,,1305081,11360,5738,5622,11360,5738,0,0,0,5622,189.983540,1,Rural,60
13,Singida,05,Ikungi,091,Dung'unyi,,1305091,10158,5111,5047,10158,5111,0,0,0,5047,110.007971,1,Rural,92
13,Singida,05,Ikungi,101,Mang'onyi,,1305101,14962,7903,7059,14962,7903,0,0,0,7059,357.670703,1,Rural,42
13,Singida,05,Ikungi,111,Mkiwa,,1305111,5152,2625,2527,5152,2625,0,0,0,2527,501.501540,1,Rural,10
13,Singida,05,Ikungi,121,Issuna,,1305121,12158,6212,5946,12158,6212,0,0,0,5946,869.031361,1,Rural,14
13,Singida,05,Ikungi,131,Unyahati,,1305131,9301,4703,4598,9301,4703,0,0,0,4598,239.544411,1,Rural,39
13,Singida,05,Ikungi,143,Ikungi,,1305143,12661,6331,6330,9207,4683,3454,1648,1806,4524,167.539481,3,Mixed,76
13,Singida,05,Ikungi,151,Iglansoni,,1305151,11256,5432,5824,11256,5432,0,0,0,5824,1131.646094,1,Rural,10
13,Singida,05,Ikungi,161,Iseke,,1305161,6933,3444,3489,6933,3444,0,0,0,3489,132.738191,1,Rural,52
13,Singida,05,Ikungi,171,Ihanja,,1305171,8269,4169,4100,8269,4169,0,0,0,4100,230.921591,1,Rural,36
13,Singida,05,Ikungi,181,Minyughe,,1305181,18440,9239,9201,18440,9239,0,0,0,9201,576.579890,1,Rural,32
13,Singida,05,Ikungi,191,Muhintiri,,1305191,8896,4420,4476,8896,4420,0,0,0,4476,253.751118,1,Rural,35
13,Singida,05,Ikungi,201,Iyumbu,,1305201,9377,4590,4787,9377,4590,0,0,0,4787,631.327213,1,Rural,15
13,Singida,05,Ikungi,211,Mgungira,,1305211,6548,3198,3350,6548,3198,0,0,0,3350,490.780826,1,Rural,13
13,Singida,05,Ikungi,221,Mwaru,,1305221,11784,5752,6032,11784,5752,0,0,0,6032,499.058305,1,Rural,24
13,Singida,05,Ikungi,231,Ighombwe,,1305231,13344,6692,6652,13344,6692,0,0,0,6652,1104.947719,1,Rural,12
13,Singida,05,Ikungi,241,Mtunduru,,1305241,17056,8589,8467,17056,8589,0,0,0,8467,291.749259,1,Rural,58
13,Singida,05,Ikungi,251,Sepuka,,1305251,12446,6092,6354,12446,6092,0,0,0,6354,131.165968,1,Rural,95
13,Singida,05,Ikungi,261,Irisya,,1305261,6021,2979,3042,6021,2979,0,0,0,3042,75.763459,1,Rural,79
13,Singida,06,Mkalama,011,Mpambala,,1306011,11192,5512,5680,11192,5512,0,0,0,5680,228.059218,1,Rural,49
13,Singida,06,Mkalama,021,Mwangeza,,1306021,19258,9677,9581,19258,9677,0,0,0,9581,789.861577,1,Rural,24
13,Singida,06,Mkalama,031,Mwanga,,1306031,26024,13009,13015,26024,13009,0,0,0,13015,256.665109,1,Rural,101
13,Singida,06,Mkalama,041,Nkinto,,1306041,10372,5182,5190,10372,5182,0,0,0,5190,150.504009,1,Rural,69
13,Singida,06,Mkalama,053,Ibaga,,1306053,11712,5760,5952,8053,3967,3659,1793,1866,4086,228.064021,3,Mixed,51
13,Singida,06,Mkalama,061,Gumanga,,1306061,10948,5365,5583,10948,5365,0,0,0,5583,270.806064,1,Rural,40
13,Singida,06,Mkalama,071,Msingi,,1306071,7289,3625,3664,7289,3625,0,0,0,3664,140.660575,1,Rural,52
13,Singida,06,Mkalama,081,Nduguti,,1306081,8638,4193,4445,8638,4193,0,0,0,4445,96.349746,1,Rural,90
13,Singida,06,Mkalama,091,Ilunda,,1306091,21622,10815,10807,21622,10815,0,0,0,10807,213.439121,1,Rural,101
13,Singida,06,Mkalama,101,Kinyangiri,,1306101,13475,6685,6790,13475,6685,0,0,0,6790,228.421049,1,Rural,59
13,Singida,06,Mkalama,113,Iguguno,,1306113,25860,12643,13217,18845,9304,7015,3339,3676,9541,215.232094,3,Mixed,120
13,Singida,06,Mkalama,121,Miganga,,1306121,8486,4155,4331,8486,4155,0,0,0,4331,107.282040,1,Rural,79
13,Singida,06,Mkalama,131,Matongo,,1306131,6338,3166,3172,6338,3166,0,0,0,3172,116.524003,1,Rural,54
13,Singida,06,Mkalama,141,Kikhonda,,1306141,7519,3747,3772,7519,3747,0,0,0,3772,95.736564,1,Rural,79
14,Tabora,01,Nzega,011,Puge,,1401011,12985,6370,6615,12985,6370,0,0,0,6615,157.768824,1,Rural,82
14,Tabora,01,Nzega,021,Nkiniziwa,,1401021,19898,9704,10194,19898,9704,0,0,0,10194,337.058915,1,Rural,59
14,Tabora,01,Nzega,031,Budushi,,1401031,6940,3375,3565,6940,3375,0,0,0,3565,140.740605,1,Rural,49
14,Tabora,01,Nzega,041,Mwakashanhala,,1401041,19857,9818,10039,19857,9818,0,0,0,10039,681.450268,1,Rural,29
14,Tabora,01,Nzega,051,Tongi,,1401051,17151,8354,8797,17151,8354,0,0,0,8797,322.156845,1,Rural,53
14,Tabora,01,Nzega,061,Mizibaziba,,1401061,11606,5668,5938,11606,5668,0,0,0,5938,238.367019,1,Rural,49
14,Tabora,01,Nzega,071,Milambo Itobo,,1401071,12566,6301,6265,12566,6301,0,0,0,6265,241.290316,1,Rural,52
14,Tabora,01,Nzega,081,Magengati,,1401081,12430,6145,6285,12430,6145,0,0,0,6285,145.430092,1,Rural,85
14,Tabora,01,Nzega,091,Ndala,,1401091,17567,8550,9017,17567,8550,0,0,0,9017,187.489513,1,Rural,94
14,Tabora,01,Nzega,102,Nzega Mjini,,1401102,34744,16466,18278,0,0,34744,16466,18278,0,18.658302,2,Urban,1862
14,Tabora,01,Nzega,111,Wela,,1401111,7031,3396,3635,7031,3396,0,0,0,3635,100.511915,1,Rural,70
14,Tabora,01,Nzega,121,Mbogwe,,1401121,6535,3210,3325,6535,3210,0,0,0,3325,64.065644,1,Rural,102
14,Tabora,01,Nzega,131,Miguwa,,1401131,13314,6447,6867,13314,6447,0,0,0,6867,213.899231,1,Rural,62
14,Tabora,01,Nzega,141,Itilo,,1401141,14668,7171,7497,14668,7171,0,0,0,7497,171.446561,1,Rural,86
14,Tabora,01,Nzega,151,Muhugi,,1401151,12336,6134,6202,12336,6134,0,0,0,6202,330.402358,1,Rural,37
14,Tabora,01,Nzega,161,Utwigu,,1401161,22743,11135,11608,22743,11135,0,0,0,11608,368.744427,1,Rural,62
14,Tabora,01,Nzega,171,Ijanija,,1401171,9873,4852,5021,9873,4852,0,0,0,5021,108.493079,1,Rural,91
14,Tabora,01,Nzega,181,Nzegandogo,,1401181,8726,4294,4432,8726,4294,0,0,0,4432,118.277337,1,Rural,74
14,Tabora,01,Nzega,191,Lusu,,1401191,18957,9249,9708,18957,9249,0,0,0,9708,290.992984,1,Rural,65
14,Tabora,01,Nzega,201,Nata,,1401201,14428,7130,7298,14428,7130,0,0,0,7298,117.958209,1,Rural,122
14,Tabora,01,Nzega,211,Isanzu,,1401211,12508,6052,6456,12508,6052,0,0,0,6456,180.334427,1,Rural,69
14,Tabora,01,Nzega,221,Itobo,,1401221,9411,4517,4894,9411,4517,0,0,0,4894,92.371214,1,Rural,102
14,Tabora,01,Nzega,231,Mwangoye,,1401231,13149,6366,6783,13149,6366,0,0,0,6783,143.865152,1,Rural,91
14,Tabora,01,Nzega,241,Sigili,,1401241,9754,4804,4950,9754,4804,0,0,0,4950,120.211681,1,Rural,81
14,Tabora,01,Nzega,251,Mwamala,,1401251,15620,7536,8084,15620,7536,0,0,0,8084,206.156728,1,Rural,76
14,Tabora,01,Nzega,261,Igusule,,1401261,16690,8162,8528,16690,8162,0,0,0,8528,324.236057,1,Rural,51
14,Tabora,01,Nzega,271,Shigamba,,1401271,4600,2206,2394,4600,2206,0,0,0,2394,62.911055,1,Rural,73
14,Tabora,01,Nzega,281,Kasela,,1401281,9259,4440,4819,9259,4440,0,0,0,4819,100.151109,1,Rural,92
14,Tabora,01,Nzega,291,Karitu,,1401291,8344,4035,4309,8344,4035,0,0,0,4309,97.349410,1,Rural,86
14,Tabora,01,Nzega,303,Bukene,,1401303,7641,3623,4018,553,286,7088,3337,3751,267,26.450182,3,Mixed,289
14,Tabora,01,Nzega,311,Mogwa,,1401311,12140,5931,6209,12140,5931,0,0,0,6209,275.251247,1,Rural,44
14,Tabora,01,Nzega,321,Mambali,,1401321,33377,16466,16911,33377,16466,0,0,0,16911,900.135385,1,Rural,37
14,Tabora,01,Nzega,331,Kahamanhalanga,,1401331,5778,2939,2839,5778,2939,0,0,0,2839,235.258248,1,Rural,25
14,Tabora,01,Nzega,341,Uduka,,1401341,4832,2463,2369,4832,2463,0,0,0,2369,54.170242,1,Rural,89
14,Tabora,01,Nzega,351,Semembela,,1401351,17114,8302,8812,17114,8302,0,0,0,8812,437.224817,1,Rural,39
14,Tabora,01,Nzega,361,Isagenhe,,1401361,10059,4893,5166,10059,4893,0,0,0,5166,180.570257,1,Rural,56
14,Tabora,01,Nzega,371,Ikindwa,,1401371,9698,4784,4914,9698,4784,0,0,0,4914,118.578308,1,Rural,82
14,Tabora,02,Igunga,013,Igunga,,1402013,51172,24874,26298,22977,11429,28195,13445,14750,11548,360.762204,3,Mixed,142
14,Tabora,02,Igunga,021,Itumba,,1402021,20464,10112,10352,20464,10112,0,0,0,10352,641.074572,1,Rural,32
14,Tabora,02,Igunga,031,Bukoko,,1402031,15985,7752,8233,15985,7752,0,0,0,8233,275.947079,1,Rural,58
14,Tabora,02,Igunga,041,Isakamaliwa,,1402041,8861,4412,4449,8861,4412,0,0,0,4449,232.316985,1,Rural,38
14,Tabora,02,Igunga,051,Nyandekwa,,1402051,9553,4668,4885,9553,4668,0,0,0,4885,106.476093,1,Rural,90
14,Tabora,02,Igunga,061,Nanga,,1402061,14835,7252,7583,14835,7252,0,0,0,7583,264.427925,1,Rural,56
14,Tabora,02,Igunga,071,Nguvumoja,,1402071,11588,5778,5810,11588,5778,0,0,0,5810,261.338993,1,Rural,44
14,Tabora,02,Igunga,081,Mbutu,,1402081,17468,8721,8747,17468,8721,0,0,0,8747,409.084940,1,Rural,43
14,Tabora,02,Igunga,091,Kining'inila,,1402091,10881,5289,5592,10881,5289,0,0,0,5592,212.805320,1,Rural,51
14,Tabora,02,Igunga,103,Igurubi,,1402103,11664,5779,5885,7836,3837,3828,1942,1886,3999,279.821252,3,Mixed,42
14,Tabora,02,Igunga,111,Mwamashimba,,1402111,14730,7241,7489,14730,7241,0,0,0,7489,226.426490,1,Rural,65
14,Tabora,02,Igunga,121,Kinungu,,1402121,11565,5670,5895,11565,5670,0,0,0,5895,251.346642,1,Rural,46
14,Tabora,02,Igunga,131,Ntobo,,1402131,9715,4626,5089,9715,4626,0,0,0,5089,194.121610,1,Rural,50
14,Tabora,02,Igunga,141,Itunduru,,1402141,6891,3347,3544,6891,3347,0,0,0,3544,219.229533,1,Rural,31
14,Tabora,02,Igunga,151,Mwamashiga,,1402151,10041,4961,5080,10041,4961,0,0,0,5080,190.067135,1,Rural,53
14,Tabora,02,Igunga,163,Choma,,1402163,17323,8614,8709,13475,6839,3848,1775,2073,6636,186.243310,3,Mixed,93
14,Tabora,02,Igunga,171,Mwashiku,,1402171,16234,8105,8129,16234,8105,0,0,0,8129,218.557733,1,Rural,74
14,Tabora,02,Igunga,181,Ziba,,1402181,18893,9141,9752,18893,9141,0,0,0,9752,217.751478,1,Rural,87
14,Tabora,02,Igunga,191,Ndembezi,,1402191,12724,6252,6472,12724,6252,0,0,0,6472,135.638693,1,Rural,94
14,Tabora,02,Igunga,201,Nkinga,,1402201,21608,10358,11250,21608,10358,0,0,0,11250,253.051458,1,Rural,85
14,Tabora,02,Igunga,211,Ngulu,,1402211,8470,4125,4345,8470,4125,0,0,0,4345,128.206888,1,Rural,66
14,Tabora,02,Igunga,221,Simbo,,1402221,14803,7276,7527,14803,7276,0,0,0,7527,322.800368,1,Rural,46
14,Tabora,02,Igunga,231,Igowero,,1402231,27317,13328,13989,27317,13328,0,0,0,13989,871.306515,1,Rural,31
14,Tabora,02,Igunga,241,Mwisi,,1402241,10872,5303,5569,10872,5303,0,0,0,5569,168.230331,1,Rural,65
14,Tabora,02,Igunga,251,Chabutwa,,1402251,6264,3034,3230,6264,3034,0,0,0,3230,104.894578,1,Rural,60
14,Tabora,02,Igunga,261,Sungwizi,,1402261,15065,7269,7796,15065,7269,0,0,0,7796,373.181115,1,Rural,40
14,Tabora,03,Uyui,011,Lutende,,1403011,25103,12275,12828,25103,12275,0,0,0,12828,875.580586,1,Rural,29
14,Tabora,03,Uyui,021,Kizengi,,1403021,21356,10498,10858,21356,10498,0,0,0,10858,1042.336971,1,Rural,20
14,Tabora,03,Uyui,031,Goweko,,1403031,13808,6791,7017,13808,6791,0,0,0,7017,292.840088,1,Rural,47
14,Tabora,03,Uyui,041,Igalula,,1403041,14571,7150,7421,14571,7150,0,0,0,7421,558.962596,1,Rural,26
14,Tabora,03,Uyui,053,Ilolanguru,,1403053,16110,8052,8058,12214,6157,3896,1895,2001,6057,409.380437,3,Mixed,39
14,Tabora,03,Uyui,063,Mabama,,1403063,20384,10358,10026,16010,8175,4374,2183,2191,7835,493.635572,3,Mixed,41
14,Tabora,03,Uyui,071,Ndono,,1403071,9382,4688,4694,9382,4688,0,0,0,4694,236.109241,1,Rural,40
14,Tabora,03,Uyui,081,Ufuluma,,1403081,26969,13556,13413,26969,13556,0,0,0,13413,447.972429,1,Rural,60
14,Tabora,03,Uyui,091,Usagari,,1403091,11703,5716,5987,11703,5716,0,0,0,5987,146.637271,1,Rural,80
14,Tabora,03,Uyui,101,Ibiri,,1403101,17323,8659,8664,17323,8659,0,0,0,8664,490.809553,1,Rural,35
14,Tabora,03,Uyui,111,Bukumbi,,1403111,26368,12798,13570,26368,12798,0,0,0,13570,527.073165,1,Rural,50
14,Tabora,03,Uyui,121,Ikongolo,,1403121,13644,6682,6962,13644,6682,0,0,0,6962,159.718818,1,Rural,85
14,Tabora,03,Uyui,131,Upuge,,1403131,6463,3182,3281,6463,3182,0,0,0,3281,137.295930,1,Rural,47
14,Tabora,03,Uyui,141,Magiri,,1403141,13705,6971,6734,13705,6971,0,0,0,6734,246.225459,1,Rural,56
14,Tabora,03,Uyui,151,Isikizya,,1403151,11129,5637,5492,11129,5637,0,0,0,5492,144.670655,1,Rural,77
14,Tabora,03,Uyui,161,Shitage,,1403161,10221,5084,5137,10221,5084,0,0,0,5137,216.306508,1,Rural,47
14,Tabora,03,Uyui,171,Loya,,1403171,24925,12301,12624,24925,12301,0,0,0,12624,1229.583486,1,Rural,20
14,Tabora,03,Uyui,181,Miswaki,,1403181,11883,5746,6137,11883,5746,0,0,0,6137,491.651140,1,Rural,24
14,Tabora,03,Uyui,191,Tura,,1403191,19433,9791,9642,19433,9791,0,0,0,9642,1732.349610,1,Rural,11
14,Tabora,03,Uyui,201,Nsololo,,1403201,15784,7773,8011,15784,7773,0,0,0,8011,241.973466,1,Rural,65
14,Tabora,03,Uyui,211,Kigwa,,1403211,22931,11211,11720,22931,11211,0,0,0,11720,539.081386,1,Rural,43
14,Tabora,03,Uyui,221,Miyenze,,1403221,19327,9457,9870,19327,9457,0,0,0,9870,945.719651,1,Rural,20
14,Tabora,03,Uyui,231,Nsimbo,,1403231,9009,4502,4507,9009,4502,0,0,0,4507,196.326469,1,Rural,46
14,Tabora,03,Uyui,241,Ibelamilundi,,1403241,15092,7568,7524,15092,7568,0,0,0,7524,259.894847,1,Rural,58
14,Tabora,04,Urambo,011,Kapilula,,1404011,4385,2106,2279,4385,2106,0,0,0,2279,39.899459,1,Rural,110
14,Tabora,04,Urambo,023,Urambo,,1404023,34176,16727,17449,4809,2413,29367,14314,15053,2396,56.012351,3,Mixed,610
14,Tabora,04,Urambo,031,Vumilia,,1404031,10258,5158,5100,10258,5158,0,0,0,5100,116.666848,1,Rural,88
14,Tabora,04,Urambo,041,Muungano,,1404041,13025,6606,6419,13025,6606,0,0,0,6419,192.320480,1,Rural,68
14,Tabora,04,Urambo,051,Songambele,,1404051,12909,6474,6435,12909,6474,0,0,0,6435,259.840968,1,Rural,50
14,Tabora,04,Urambo,061,Uyogo,,1404061,18897,9485,9412,18897,9485,0,0,0,9412,437.898278,1,Rural,43
14,Tabora,04,Urambo,071,Kiloleni,,1404071,8372,4167,4205,8372,4167,0,0,0,4205,117.859967,1,Rural,71
14,Tabora,04,Urambo,081,Ussoke,,1404081,8797,4252,4545,8797,4252,0,0,0,4545,107.487239,1,Rural,82
14,Tabora,04,Urambo,091,Uyumbu,,1404091,12217,6136,6081,12217,6136,0,0,0,6081,846.160939,1,Rural,14
14,Tabora,04,Urambo,101,Ugalla,,1404101,8732,4331,4401,8732,4331,0,0,0,4401,630.839930,1,Rural,14
14,Tabora,04,Urambo,111,Usisya,,1404111,13901,6794,7107,13901,6794,0,0,0,7107,170.466763,1,Rural,82
14,Tabora,04,Urambo,121,Utundu,,1404121,7525,3747,3778,7525,3747,0,0,0,3778,63.576228,1,Rural,118
14,Tabora,04,Urambo,131,Kasisi,,1404131,9393,4662,4731,9393,4662,0,0,0,4731,204.129479,1,Rural,46
14,Tabora,04,Urambo,141,Imalamakoye,,1404141,2984,1502,1482,2984,1502,0,0,0,1482,30.690117,1,Rural,97
14,Tabora,04,Urambo,151,Nsenda,,1404151,14382,7321,7061,14382,7321,0,0,0,7061,1097.566417,1,Rural,13
14,Tabora,04,Urambo,161,Ukondamoyo,,1404161,13462,6929,6533,13462,6929,0,0,0,6533,1090.348222,1,Rural,12
14,Tabora,05,Sikonge,011,Tutuo,,1405011,14641,7135,7506,14641,7135,0,0,0,7506,261.388352,1,Rural,56
14,Tabora,05,Sikonge,021,Chabutwa,,1405021,7837,3852,3985,7837,3852,0,0,0,3985,870.059607,1,Rural,9
14,Tabora,05,Sikonge,031,Kaloleli,,1405031,17073,8393,8680,14843,7298,2230,1095,1135,7545,1304.251621,3,Mixed,13
14,Tabora,05,Sikonge,041,Kipanga,,1405041,9067,4642,4425,9067,4642,0,0,0,4425,1773.336705,1,Rural,5
14,Tabora,05,Sikonge,053,Sikonge,,1405053,17140,8187,8953,7809,3822,9331,4365,4966,3987,632.976886,3,Mixed,27
14,Tabora,05,Sikonge,071,Kitunda,,1405071,9710,5062,4648,9710,5062,0,0,0,4648,7880.430753,1,Rural,1
14,Tabora,05,Sikonge,081,Kiloli,,1405081,4689,2396,2293,4689,2396,0,0,0,2293,2183.886612,1,Rural,2
14,Tabora,05,Sikonge,091,Kipili,,1405091,20197,10022,10175,20197,10022,0,0,0,10175,2577.127269,1,Rural,8
14,Tabora,05,Sikonge,101,Pangale,,1405101,6983,3564,3419,6983,3564,0,0,0,3419,259.243984,1,Rural,27
14,Tabora,05,Sikonge,111,Ipole,,1405111,5838,2884,2954,5838,2884,0,0,0,2954,429.007317,1,Rural,14
14,Tabora,05,Sikonge,121,Ngoywa,,1405121,5984,2930,3054,5984,2930,0,0,0,3054,2986.020381,1,Rural,2
14,Tabora,05,Sikonge,131,Kisanga,,1405131,10373,5184,5189,10373,5184,0,0,0,5189,1641.050864,1,Rural,6
14,Tabora,05,Sikonge,141,Misheni,,1405141,5594,2580,3014,5594,2580,0,0,0,3014,176.337829,1,Rural,32
14,Tabora,05,Sikonge,151,Mole,,1405151,12169,6108,6061,12169,6108,0,0,0,6061,233.286422,1,Rural,52
14,Tabora,05,Sikonge,161,Mpombwe,,1405161,6115,2950,3165,6115,2950,0,0,0,3165,130.592043,1,Rural,47
14,Tabora,05,Sikonge,171,Usunga,,1405171,7140,3520,3620,7140,3520,0,0,0,3620,1788.670065,1,Rural,4
14,Tabora,06,Tabora Urban,012,Kanyenye,,1406012,10063,4614,5449,0,0,10063,4614,5449,0,1.650475,2,Urban,6097
14,Tabora,06,Tabora Urban,022,Gongoni,,1406022,8064,3918,4146,0,0,8064,3918,4146,0,0.931691,2,Urban,8655
14,Tabora,06,Tabora Urban,032,Mbugani,,1406032,15301,7221,8080,0,0,15301,7221,8080,0,7.051079,2,Urban,2170
14,Tabora,06,Tabora Urban,042,Chemchem,,1406042,19980,9630,10350,0,0,19980,9630,10350,0,7.709057,2,Urban,2592
14,Tabora,06,Tabora Urban,052,Tambukareli,,1406052,6783,3345,3438,0,0,6783,3345,3438,0,3.794874,2,Urban,1787
14,Tabora,06,Tabora Urban,062,Kiloleni,,1406062,14213,6943,7270,0,0,14213,6943,7270,0,4.556981,2,Urban,3119
14,Tabora,06,Tabora Urban,072,Mtendeni,,1406072,5536,3390,2146,0,0,5536,3390,2146,0,27.557902,2,Urban,201
14,Tabora,06,Tabora Urban,082,Isevya,,1406082,13507,6360,7147,0,0,13507,6360,7147,0,2.929118,2,Urban,4611
14,Tabora,06,Tabora Urban,092,Ipuli,,1406092,23444,11258,12186,0,0,23444,11258,12186,0,17.205075,2,Urban,1363
14,Tabora,06,Tabora Urban,102,Cheyo,,1406102,11399,5648,5751,0,0,11399,5648,5751,0,13.042736,2,Urban,874
14,Tabora,06,Tabora Urban,112,Kitete,,1406112,9192,4233,4959,0,0,9192,4233,4959,0,11.035988,2,Urban,833
14,Tabora,06,Tabora Urban,122,Ng`ambo,,1406122,19702,9429,10273,0,0,19702,9429,10273,0,7.344044,2,Urban,2683
14,Tabora,06,Tabora Urban,132,Malolo,,1406132,3424,1669,1755,0,0,3424,1669,1755,0,29.032344,2,Urban,118
14,Tabora,06,Tabora Urban,141,Kakola,,1406141,13701,6654,7047,13701,6654,0,0,0,7047,64.624993,1,Rural,212
14,Tabora,06,Tabora Urban,151,Uyui,,1406151,6262,3162,3100,6262,3162,0,0,0,3100,105.298266,1,Rural,59
14,Tabora,06,Tabora Urban,161,Itonjanda,,1406161,2714,1326,1388,2714,1326,0,0,0,1388,52.091545,1,Rural,52
14,Tabora,06,Tabora Urban,171,Ndevelwa,,1406171,8112,4111,4001,8112,4111,0,0,0,4001,210.511125,1,Rural,39
14,Tabora,06,Tabora Urban,181,Itetemia,,1406181,4549,2247,2302,4549,2247,0,0,0,2302,64.426137,1,Rural,71
14,Tabora,06,Tabora Urban,191,Tumbi,,1406191,6205,3087,3118,6205,3087,0,0,0,3118,100.544373,1,Rural,62
14,Tabora,06,Tabora Urban,201,Kalunde,,1406201,8113,4307,3806,8113,4307,0,0,0,3806,127.579978,1,Rural,64
14,Tabora,06,Tabora Urban,211,Misha,,1406211,6234,3202,3032,6234,3202,0,0,0,3032,141.740487,1,Rural,44
14,Tabora,06,Tabora Urban,221,Kabila,,1406221,11632,5667,5965,11632,5667,0,0,0,5965,124.479459,1,Rural,93
14,Tabora,06,Tabora Urban,231,Ikomwa,,1406231,7152,3581,3571,7152,3581,0,0,0,3571,100.619500,1,Rural,71
14,Tabora,06,Tabora Urban,241,Ifucha,,1406241,3219,1650,1569,3219,1650,0,0,0,1569,81.938271,1,Rural,39
14,Tabora,06,Tabora Urban,251,Ntalikwa,,1406251,4583,2327,2256,4583,2327,0,0,0,2256,164.201723,1,Rural,28
14,Tabora,07,Kaliua,011,Ukumbi Siganga,,1407011,8837,4552,4285,8837,4552,0,0,0,4285,3037.980531,1,Rural,3
14,Tabora,07,Kaliua,021,Zugimlole,,1407021,23241,11610,11631,23241,11610,0,0,0,11631,2051.743624,1,Rural,11
14,Tabora,07,Kaliua,031,Ushokola,,1407031,14950,7247,7703,14950,7247,0,0,0,7703,264.778970,1,Rural,56
14,Tabora,07,Kaliua,041,Ugunga,,1407041,13551,6575,6976,13551,6575,0,0,0,6976,269.212523,1,Rural,50
14,Tabora,07,Kaliua,053,Kaliua,,1407053,3470,1764,1706,3470,1764,0,0,0,1706,246.202003,1,Rural,14
14,Tabora,07,Kaliua,061,Usinge,,1407061,42323,21275,21048,42323,21275,0,0,0,21048,1222.476717,1,Rural,35
14,Tabora,07,Kaliua,071,Igagala,,1407071,23841,12182,11659,23841,12182,0,0,0,11659,991.257617,1,Rural,24
14,Tabora,07,Kaliua,081,Kamsekwa,,1407081,11246,5709,5537,11246,5709,0,0,0,5537,328.032750,1,Rural,34
14,Tabora,07,Kaliua,091,Kazaroho,,1407091,14499,7415,7084,14499,7415,0,0,0,7084,259.593546,1,Rural,56
14,Tabora,07,Kaliua,101,Igwisi,,1407101,30047,15216,14831,30047,15216,0,0,0,14831,885.451422,1,Rural,34
14,Tabora,07,Kaliua,111,Uyowa,,1407111,16475,8163,8312,16475,8163,0,0,0,8312,331.876596,1,Rural,50
14,Tabora,07,Kaliua,121,Silambo,,1407121,17305,8781,8524,17305,8781,0,0,0,8524,3076.909635,1,Rural,6
14,Tabora,07,Kaliua,131,Kashishi,,1407131,16805,8225,8580,16805,8225,0,0,0,8580,226.869303,1,Rural,74
14,Tabora,07,Kaliua,141,Sasu,,1407141,32031,15783,16248,32031,15783,0,0,0,16248,444.856712,1,Rural,72
14,Tabora,07,Kaliua,151,Seleli,,1407151,13647,6765,6882,13647,6765,0,0,0,6882,262.403138,1,Rural,52
14,Tabora,07,Kaliua,161,Ichemba,,1407161,17750,8851,8899,17750,8851,0,0,0,8899,563.200892,1,Rural,32
14,Tabora,07,Kaliua,171,Mwongozo,,1407171,9431,4715,4716,9431,4715,0,0,0,4716,147.082525,1,Rural,64
